"brood_code","Brood_Year","species_description","run_description","stock_description","Origin_desc","quasi_noaa_name","Wild","Hatchery","nosa_esa_pop_name","stock_id","comments","sasi_stock_num","POPFIT","BESTVALUE","nosaij","nosaej","phosij","phosej","tsaij","tsaej","pHOS","pNOS","pNOB","pHOB","pNI"
"CK:FA:TOUT:2015:M",2015,"chinook","fall","Toutle River","Mixed Hatchery/Wild Origin","Toutle River fall chinook",124,667,"Salmon, Chinook (Lower Columbia River ESU) Toutle River - fall","B1FE67B3-5D33-4978-AF69-1C3C5650A2F3",NA,"1577","Portion","Yes",NA,391,NA,0.373,NA,624,0.373,0.627,0.156763590391909,0.843236409608091,0.295912352670251
"CK:FA:TOUT:2016:M",2016,"chinook","fall","Toutle River","Mixed Hatchery/Wild Origin","Toutle River fall chinook",55,704,"Salmon, Chinook (Lower Columbia River ESU) Toutle River - fall","B1FE67B3-5D33-4978-AF69-1C3C5650A2F3",NA,"1577","Portion","Yes",NA,402,NA,0.523,NA,843,0.523,0.477,0.072463768115942,0.927536231884058,0.121692992917468
"CK:FA:TOUT:2017:M",2017,"chinook","fall","Toutle River","Mixed Hatchery/Wild Origin","Toutle River fall chinook",41,382,"Salmon, Chinook (Lower Columbia River ESU) Toutle River - fall","B1FE67B3-5D33-4978-AF69-1C3C5650A2F3",NA,"1577","Portion","Yes",NA,333,NA,0.503,NA,676,0.503,0.497,0.0969267139479905,0.903073286052009,0.161564257257585
"CK:FA:TOUT:2018:M",2018,"chinook","fall","Toutle River","Mixed Hatchery/Wild Origin","Toutle River fall chinook",22,564,"Salmon, Chinook (Lower Columbia River ESU) Toutle River - fall","B1FE67B3-5D33-4978-AF69-1C3C5650A2F3",NA,"1577","Portion","Yes",NA,152,NA,0.498,NA,306,0.498,0.502,0.037542662116041,0.962457337883959,0.0701020941407395
"CK:FA:TOUT:2019:M",2019,"chinook","fall","Toutle River","Mixed Hatchery/Wild Origin","Toutle River fall chinook",35,542,"Salmon, Chinook (Lower Columbia River ESU) Toutle River - fall","B1FE67B3-5D33-4978-AF69-1C3C5650A2F3",NA,"1577","Portion","Yes",NA,185,NA,0.634,NA,511,0.634,0.366,0.0606585788561525,0.939341421143847,0.0873214276803936
"CK:FA:TOUT:2020:M",2020,"chinook","fall","Toutle River","Mixed Hatchery/Wild Origin","Toutle River fall chinook",74,503,"Salmon, Chinook (Lower Columbia River ESU) Toutle River - fall","B1FE67B3-5D33-4978-AF69-1C3C5650A2F3",NA,"1577","Portion","Yes",NA,411,NA,0.493,NA,811,0.493,0.507,0.128249566724437,0.871750433275563,0.206438078340461
"CK:FA:TOUT:2021:M",2021,"chinook","fall","Toutle River","Mixed Hatchery/Wild Origin","Toutle River fall chinook",171,457,"Salmon, Chinook (Lower Columbia River ESU) Toutle River - fall","B1FE67B3-5D33-4978-AF69-1C3C5650A2F3",NA,"1577","Portion","Yes",NA,631,NA,0.317,NA,NA,0.317,0.683,0.272292993630573,0.727707006369427,0.462067251051135
"CK:FA:TOUT:2021:M",2021,"chinook","fall","Toutle River","Mixed Hatchery/Wild Origin","Toutle River fall chinook",171,457,"Salmon, Chinook (Lower Columbia River ESU) Toutle River - fall","B1FE67B3-5D33-4978-AF69-1C3C5650A2F3",NA,"1577","Portion","Yes",NA,NA,NA,NA,NA,924,NA,NA,0.272292993630573,0.727707006369427,NA
"CK:FA:TOUT:2022:M",2022,"chinook","fall","Toutle River","Mixed Hatchery/Wild Origin","Toutle River fall chinook",145,370,"Salmon, Chinook (Lower Columbia River ESU) Toutle River - fall","B1FE67B3-5D33-4978-AF69-1C3C5650A2F3",NA,"1577","Portion","Yes",NA,479,NA,0.249,NA,640,0.249,0.751,0.281553398058252,0.718446601941748,0.530678719783337
"CK:FA:TOUT:2023:M",2023,"chinook","fall","Toutle River","Mixed Hatchery/Wild Origin","Toutle River fall chinook",130,326,"Salmon, Chinook (Lower Columbia River ESU) Toutle River - fall","B1FE67B3-5D33-4978-AF69-1C3C5650A2F3",NA,"1577","Portion","Yes",NA,472,NA,0.26,NA,641,0.26,0.74,0.285087719298246,0.714912280701754,0.523012552301255
"CK:FA:WASH:2010:M",2010,"chinook","fall","Washougal River","Mixed Hatchery/Wild Origin","Washougal River fall chinook",39,1973,"Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","1F2F9F62-FE8F-4934-A1E3-DBAFF7FE49F9",NA,"1624","Same","Yes",NA,675,NA,0.871,NA,5249,0.871,0.129,0.0193836978131213,0.980616302186879,0.0217700502162492
"CK:FA:WASH:2012:H",2012,"chinook","fall","Washougal River","Hatchery Origin","Washougal River fall chinook",0,2396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:FA:WASH:2013:H",2013,"chinook","fall","Washougal River","Hatchery Origin","Washougal River fall chinook",0,2212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:FA:WASH:2014:H",2014,"chinook","fall","Washougal River","Hatchery Origin","Washougal River fall chinook",0,2038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:FA:WASH:2014:M",2014,"chinook","fall","Washougal River","Mixed Hatchery/Wild Origin","Washougal River fall chinook",121,123,"Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","1F2F9F62-FE8F-4934-A1E3-DBAFF7FE49F9",NA,"1624","Same","Yes",NA,839,NA,0.408,NA,1417,0.408,0.592,0.495901639344262,0.504098360655738,0.548623453879357
"CK:FA:WASH:2015:H",2015,"chinook","fall","Washougal River","Hatchery Origin","Washougal River fall chinook",0,2064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:FA:WASH:2015:M",2015,"chinook","fall","Washougal River","Mixed Hatchery/Wild Origin","Washougal River fall chinook",161,168,"Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","1F2F9F62-FE8F-4934-A1E3-DBAFF7FE49F9",NA,"1624","Same","Yes",NA,1169,NA,0.581,NA,2787,0.581,0.419,0.48936170212766,0.51063829787234,0.45719283598704
"CK:FA:WASH:2016:M",2016,"chinook","fall","Washougal River","Mixed Hatchery/Wild Origin","Washougal River fall chinook",76,1040,"Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","1F2F9F62-FE8F-4934-A1E3-DBAFF7FE49F9",NA,"1624","Same","Yes",NA,740,NA,0.639,NA,2054,0.639,0.361,0.0681003584229391,0.931899641577061,0.0963093252771428
"CK:FA:WASH:2022:H",2022,"chinook","fall","Washougal River","Hatchery Origin","Washougal River fall chinook",0,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:FA:WSHA:2016:H",2016,"chinook","fall","Washougal River Hatchery Stock","Hatchery Origin","Washougal River Hatchery Stock fall chinook",0,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:FA:WSHA:2017:M",2017,"chinook","fall","Washougal River Hatchery Stock","Mixed Hatchery/Wild Origin","Washougal River Hatchery Stock fall chinook",60,1129,"Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","1F2F9F62-FE8F-4934-A1E3-DBAFF7FE49F9",NA,"1624","Same","Yes",NA,655,NA,0.461,NA,1227,0.461,0.539,0.0504625735912532,0.949537426408747,0.0986632770349712
"CK:FA:WSHA:2018:M",2018,"chinook","fall","Washougal River Hatchery Stock","Mixed Hatchery/Wild Origin","Washougal River Hatchery Stock fall chinook",18,686,"Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","1F2F9F62-FE8F-4934-A1E3-DBAFF7FE49F9",NA,"1624","Same","Yes",NA,862,NA,0.149,NA,1016,0.149,0.851,0.0255681818181818,0.974431818181818,0.146465303996875
"CK:FA:WSHA:2019:M",2019,"chinook","fall","Washougal River Hatchery Stock","Mixed Hatchery/Wild Origin","Washougal River Hatchery Stock fall chinook",59,1582,"Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","1F2F9F62-FE8F-4934-A1E3-DBAFF7FE49F9",NA,"1624","Same","Yes",NA,1302,NA,0.208,NA,1645,0.208,0.792,0.0359536867763559,0.964046313223644,0.14737914909774
"CK:FA:WSHA:2020:M",2020,"chinook","fall","Washougal River Hatchery Stock","Mixed Hatchery/Wild Origin","Washougal River Hatchery Stock fall chinook",104,1069,"Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","1F2F9F62-FE8F-4934-A1E3-DBAFF7FE49F9",NA,"1624","Same","Yes",NA,2709,NA,0.341,NA,4120,0.341,0.659,0.0886615515771526,0.911338448422847,0.206352072350211
"CK:FA:WSHA:2021:M",2021,"chinook","fall","Washougal River Hatchery Stock","Mixed Hatchery/Wild Origin","Washougal River Hatchery Stock fall chinook",50,794,"Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","1F2F9F62-FE8F-4934-A1E3-DBAFF7FE49F9",NA,"1624","Same","Yes",NA,1435,NA,0.262,NA,1950,0.262,0.738,0.0592417061611374,0.940758293838863,0.184414741376767
"CK:FA:WSHA:2022:M",2022,"chinook","fall","Washougal River Hatchery Stock","Mixed Hatchery/Wild Origin","Washougal River Hatchery Stock fall chinook",13,802,"Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","1F2F9F62-FE8F-4934-A1E3-DBAFF7FE49F9",NA,"1624","Same","Yes",NA,909,NA,0.15,NA,1072,0.15,0.85,0.0159509202453988,0.984049079754601,0.0961182994454714
"CK:FA:WSHA:2023:M",2023,"chinook","fall","Washougal River Hatchery Stock","Mixed Hatchery/Wild Origin","Washougal River Hatchery Stock fall chinook",59,773,"Salmon, Chinook (Lower Columbia River ESU) Washougal River - fall","1F2F9F62-FE8F-4934-A1E3-DBAFF7FE49F9",NA,"1624","Same","Yes",NA,1577,NA,0.134,NA,1824,0.134,0.866,0.0709134615384615,0.929086538461538,0.346065412228427
"CK:SP:COHA:2018:H",2018,"chinook","spring","Cowlitz River Hatchery Stock","Hatchery Origin","Cowlitz River Hatchery Stock spring chinook",0,1523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:SP:COHA:2019:H",2019,"chinook","spring","Cowlitz River Hatchery Stock","Hatchery Origin","Cowlitz River Hatchery Stock spring chinook",0,1230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:SP:COHA:2020:H",2020,"chinook","spring","Cowlitz River Hatchery Stock","Hatchery Origin","Cowlitz River Hatchery Stock spring chinook",0,386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:SP:COHA:2021:H",2021,"chinook","spring","Cowlitz River Hatchery Stock","Hatchery Origin","Cowlitz River Hatchery Stock spring chinook",0,1313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:SP:COHA:2022:H",2022,"chinook","spring","Cowlitz River Hatchery Stock","Hatchery Origin","Cowlitz River Hatchery Stock spring chinook",3,1331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00224887556221889,0.997751124437781,NA
"CK:SP:COHA:2023:H",2023,"chinook","spring","Cowlitz River Hatchery Stock","Hatchery Origin","Cowlitz River Hatchery Stock spring chinook",0,1240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:SP:COHA:2024:H",2024,"chinook","spring","Cowlitz River Hatchery Stock","Hatchery Origin","Cowlitz River Hatchery Stock spring chinook",306,980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.237947122861586,0.762052877138414,NA
"CK:SP:COWL:2010:H",2010,"chinook","spring","Cowlitz River","Hatchery Origin","Cowlitz River spring chinook",0,1099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:SP:COWL:2011:H",2011,"chinook","spring","Cowlitz River","Hatchery Origin","Cowlitz River spring chinook",0,1623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:SP:COWL:2012:H",2012,"chinook","spring","Cowlitz River","Hatchery Origin","Cowlitz River spring chinook",0,1618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:SP:COWL:2013:H",2013,"chinook","spring","Cowlitz River","Hatchery Origin","Cowlitz River spring chinook",0,1851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:SP:COWL:2014:H",2014,"chinook","spring","Cowlitz River","Hatchery Origin","Cowlitz River spring chinook",0,1436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:SP:COWL:2015:H",2015,"chinook","spring","Cowlitz River","Hatchery Origin","Cowlitz River spring chinook",0,1462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:SP:COWL:2016:H",2016,"chinook","spring","Cowlitz River","Hatchery Origin","Cowlitz River spring chinook",0,1886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:SP:COWL:2017:H",2017,"chinook","spring","Cowlitz River","Hatchery Origin","Cowlitz River spring chinook",0,1714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:SP:KAHA:2016:H",2016,"chinook","spring","Kalama Hatchery Stock","Hatchery Origin","Kalama Hatchery Stock spring chinook",0,390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:SP:KAHA:2017:H",2017,"chinook","spring","Kalama Hatchery Stock","Hatchery Origin","Kalama Hatchery Stock spring chinook",0,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:SP:KAHA:2018:H",2018,"chinook","spring","Kalama Hatchery Stock","Hatchery Origin","Kalama Hatchery Stock spring chinook",0,890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:SP:KAHA:2019:H",2019,"chinook","spring","Kalama Hatchery Stock","Hatchery Origin","Kalama Hatchery Stock spring chinook",0,609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:SP:KAHA:2020:H",2020,"chinook","spring","Kalama Hatchery Stock","Hatchery Origin","Kalama Hatchery Stock spring chinook",0,637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:SP:KAHA:2021:H",2021,"chinook","spring","Kalama Hatchery Stock","Hatchery Origin","Kalama Hatchery Stock spring chinook",0,848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:SP:KAHA:2022:H",2022,"chinook","spring","Kalama Hatchery Stock","Hatchery Origin","Kalama Hatchery Stock spring chinook",0,625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:SP:KAHA:2023:H",2023,"chinook","spring","Kalama Hatchery Stock","Hatchery Origin","Kalama Hatchery Stock spring chinook",0,608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:SP:KAHA:2024:H",2024,"chinook","spring","Kalama Hatchery Stock","Hatchery Origin","Kalama Hatchery Stock spring chinook",0,542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:SP:KALA:2010:H",2010,"chinook","spring","Kalama River","Hatchery Origin","Kalama River spring chinook",6,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0173913043478261,0.982608695652174,NA
"CK:SP:KALA:2011:H",2011,"chinook","spring","Kalama River","Hatchery Origin","Kalama River spring chinook",0,311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:SP:KALA:2012:H",2012,"chinook","spring","Kalama River","Hatchery Origin","Kalama River spring chinook",1,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00401606425702811,0.995983935742972,NA
"CK:SP:KALA:2013:H",2013,"chinook","spring","Kalama River","Hatchery Origin","Kalama River spring chinook",0,423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:SP:KALA:2014:H",2014,"chinook","spring","Kalama River","Hatchery Origin","Kalama River spring chinook",1,371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00268817204301075,0.997311827956989,NA
"CK:SP:KALA:2015:H",2015,"chinook","spring","Kalama River","Hatchery Origin","Kalama River spring chinook",0,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:SP:LEHA:2016:H",2016,"chinook","spring","Lewis River Hatchery Stock","Hatchery Origin","Lewis River Hatchery Stock spring chinook",0,294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:SP:LEHA:2017:H",2017,"chinook","spring","Lewis River Hatchery Stock","Hatchery Origin","Lewis River Hatchery Stock spring chinook",1,912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00109529025191676,0.998904709748083,NA
"CK:SP:LEHA:2018:H",2018,"chinook","spring","Lewis River Hatchery Stock","Hatchery Origin","Lewis River Hatchery Stock spring chinook",0,1341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:SP:LEHA:2019:H",2019,"chinook","spring","Lewis River Hatchery Stock","Hatchery Origin","Lewis River Hatchery Stock spring chinook",4,937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00425079702444208,0.995749202975558,NA
"CK:SP:LEHA:2020:H",2020,"chinook","spring","Lewis River Hatchery Stock","Hatchery Origin","Lewis River Hatchery Stock spring chinook",7,1143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00608695652173913,0.993913043478261,NA
"CK:SP:LEHA:2021:H",2021,"chinook","spring","Lewis River Hatchery Stock","Hatchery Origin","Lewis River Hatchery Stock spring chinook",5,1191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00418060200668896,0.995819397993311,NA
"CK:SP:LEHA:2022:H",2022,"chinook","spring","Lewis River Hatchery Stock","Hatchery Origin","Lewis River Hatchery Stock spring chinook",3,1229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00243506493506494,0.997564935064935,NA
"CK:SP:LEHA:2023:H",2023,"chinook","spring","Lewis River Hatchery Stock","Hatchery Origin","Lewis River Hatchery Stock spring chinook",10,1023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00968054211035818,0.990319457889642,NA
"CK:SP:LEHA:2024:H",2024,"chinook","spring","Lewis River Hatchery Stock","Hatchery Origin","Lewis River Hatchery Stock spring chinook",1,843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00118483412322275,0.998815165876777,NA
"CK:SP:LEWI:2010:H",2010,"chinook","spring","Lewis River","Hatchery Origin","Lewis River spring chinook",2,807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00247218788627936,0.997527812113721,NA
"CK:SP:LEWI:2011:H",2011,"chinook","spring","Lewis River","Hatchery Origin","Lewis River spring chinook",0,650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:SP:LEWI:2012:H",2012,"chinook","spring","Lewis River","Hatchery Origin","Lewis River spring chinook",0,838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:SP:LEWI:2012:M",2012,"chinook","spring","Lewis River","Mixed Hatchery/Wild Origin","Lewis River spring chinook",29,41,"Salmon, Chinook (Lower Columbia River ESU) North Fork Lewis River - spring","BDB87F1F-D64E-47A8-8CE6-0B6BC415973F","was lewis spring chinook ever integrated?","1600","Same","Yes",NA,NA,NA,NA,NA,190,NA,NA,0.414285714285714,0.585714285714286,NA
"CK:SP:LEWI:2013:H",2013,"chinook","spring","Lewis River","Hatchery Origin","Lewis River spring chinook",0,1198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:SP:LEWI:2013:M",2013,"chinook","spring","Lewis River","Mixed Hatchery/Wild Origin","Lewis River spring chinook",36,36,"Salmon, Chinook (Lower Columbia River ESU) North Fork Lewis River - spring","BDB87F1F-D64E-47A8-8CE6-0B6BC415973F","was lewis spring chinook ever integrated?","1600","Same","Yes",NA,2,NA,0.997,NA,NA,0.997,0.003,0.5,0.5,0.334001336005344
"CK:SP:LEWI:2013:M",2013,"chinook","spring","Lewis River","Mixed Hatchery/Wild Origin","Lewis River spring chinook",36,36,"Salmon, Chinook (Lower Columbia River ESU) North Fork Lewis River - spring","BDB87F1F-D64E-47A8-8CE6-0B6BC415973F","was lewis spring chinook ever integrated?","1600","Same","Yes",NA,NA,NA,NA,NA,573,NA,NA,0.5,0.5,NA
"CK:SP:LEWI:2014:H",2014,"chinook","spring","Lewis River","Hatchery Origin","Lewis River spring chinook",0,807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:SP:LEWI:2014:M",2014,"chinook","spring","Lewis River","Mixed Hatchery/Wild Origin","Lewis River spring chinook",18,18,"Salmon, Chinook (Lower Columbia River ESU) North Fork Lewis River - spring","BDB87F1F-D64E-47A8-8CE6-0B6BC415973F","was lewis spring chinook ever integrated?","1600","Same","Yes",NA,0,NA,1,NA,NA,1,0,0.5,0.5,0.333333333333333
"CK:SP:LEWI:2014:M",2014,"chinook","spring","Lewis River","Mixed Hatchery/Wild Origin","Lewis River spring chinook",18,18,"Salmon, Chinook (Lower Columbia River ESU) North Fork Lewis River - spring","BDB87F1F-D64E-47A8-8CE6-0B6BC415973F","was lewis spring chinook ever integrated?","1600","Same","Yes",NA,NA,NA,NA,NA,403,NA,NA,0.5,0.5,NA
"CK:SP:LEWI:2015:H",2015,"chinook","spring","Lewis River","Hatchery Origin","Lewis River spring chinook",0,491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CK:SP:LEWI:2015:M",2015,"chinook","spring","Lewis River","Mixed Hatchery/Wild Origin","Lewis River spring chinook",12,12,"Salmon, Chinook (Lower Columbia River ESU) North Fork Lewis River - spring","BDB87F1F-D64E-47A8-8CE6-0B6BC415973F","was lewis spring chinook ever integrated?","1600","Same","Yes",NA,0,NA,1,NA,NA,1,0,0.5,0.5,0.333333333333333
"CK:SP:LEWI:2015:M",2015,"chinook","spring","Lewis River","Mixed Hatchery/Wild Origin","Lewis River spring chinook",12,12,"Salmon, Chinook (Lower Columbia River ESU) North Fork Lewis River - spring","BDB87F1F-D64E-47A8-8CE6-0B6BC415973F","was lewis spring chinook ever integrated?","1600","Same","Yes",NA,NA,NA,NA,NA,147,NA,NA,0.5,0.5,NA
"CK:SP:LEWI:2016:M",2016,"chinook","spring","Lewis River","Mixed Hatchery/Wild Origin","Lewis River spring chinook",16,16,"Salmon, Chinook (Lower Columbia River ESU) North Fork Lewis River - spring","BDB87F1F-D64E-47A8-8CE6-0B6BC415973F","was lewis spring chinook ever integrated?","1600","Same","Yes",NA,0,NA,1,NA,NA,1,0,0.5,0.5,0.333333333333333
"CK:SP:LEWI:2016:M",2016,"chinook","spring","Lewis River","Mixed Hatchery/Wild Origin","Lewis River spring chinook",16,16,"Salmon, Chinook (Lower Columbia River ESU) North Fork Lewis River - spring","BDB87F1F-D64E-47A8-8CE6-0B6BC415973F","was lewis spring chinook ever integrated?","1600","Same","Yes",NA,NA,NA,NA,NA,49,NA,NA,0.5,0.5,NA
"CK:SP:LEWI:2017:M",2017,"chinook","spring","Lewis River","Mixed Hatchery/Wild Origin","Lewis River spring chinook",35,9,"Salmon, Chinook (Lower Columbia River ESU) North Fork Lewis River - spring","BDB87F1F-D64E-47A8-8CE6-0B6BC415973F","was lewis spring chinook ever integrated?","1600","Same","Yes",NA,0,NA,1,NA,NA,1,0,0.795454545454545,0.204545454545455,0.443037974683544
"CK:SP:LEWI:2017:M",2017,"chinook","spring","Lewis River","Mixed Hatchery/Wild Origin","Lewis River spring chinook",35,9,"Salmon, Chinook (Lower Columbia River ESU) North Fork Lewis River - spring","BDB87F1F-D64E-47A8-8CE6-0B6BC415973F","was lewis spring chinook ever integrated?","1600","Same","Yes",NA,NA,NA,NA,NA,868,NA,NA,0.795454545454545,0.204545454545455,NA
"CO:NO:COHA:2018:H",2018,"coho","fall","Cowlitz River Hatchery Stock","Hatchery Origin","Cowlitz River Hatchery Stock fall coho",0,832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CO:NO:COHA:2019:H",2019,"coho","fall","Cowlitz River Hatchery Stock","Hatchery Origin","Cowlitz River Hatchery Stock fall coho",0,1279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CO:NO:COHA:2020:H",2020,"coho","fall","Cowlitz River Hatchery Stock","Hatchery Origin","Cowlitz River Hatchery Stock fall coho",0,912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CO:NO:COHA:2021:H",2021,"coho","fall","Cowlitz River Hatchery Stock","Hatchery Origin","Cowlitz River Hatchery Stock fall coho",0,1174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CO:NO:COWL:2010:H",2010,"coho","fall","Cowlitz River","Hatchery Origin","Cowlitz River fall coho",0,620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CO:NO:COWL:2010:W",2010,"coho","fall","Cowlitz River","Wild Origin","Cowlitz River fall coho",573,0,"Salmon, coho (Lower Columbia River ESU) Lower Cowlitz River - late","26A87887-9878-4DA6-A207-C9D26DAEC587",NA,"3692","Portion","Yes",NA,7002,NA,NA,NA,NA,NA,NA,1,0,NA
"CO:NO:COWL:2010:W",2010,"coho","fall","Cowlitz River","Wild Origin","Cowlitz River fall coho",573,0,"Salmon, coho (Lower Columbia River ESU) Lower Cowlitz River - late","26A87887-9878-4DA6-A207-C9D26DAEC587",NA,"3692","Portion","Yes",NA,NA,NA,0.141,NA,5473,0.141,0.859,1,0,0.876424189307625
"CO:NO:COWL:2011:H",2011,"coho","fall","Cowlitz River","Hatchery Origin","Cowlitz River fall coho",0,938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA
"CO:NO:COWL:2011:W",2011,"coho","fall","Cowlitz River","Wild Origin","Cowlitz River fall coho",636,0,"Salmon, coho (Lower Columbia River ESU) Lower Cowlitz River - late","26A87887-9878-4DA6-A207-C9D26DAEC587",NA,"3692","Portion","Yes",NA,5254,NA,NA,NA,NA,NA,NA,1,0,NA
"CO:NO:COWL:2011:W",2011,"coho","fall","Cowlitz River","Wild Origin","Cowlitz River fall coho",636,0,"Salmon, coho (Lower Columbia River ESU) Lower Cowlitz River - late","26A87887-9878-4DA6-A207-C9D26DAEC587",NA,"3692","Portion","Yes",NA,NA,NA,0.113,NA,4216,0.113,0.887,1,0,0.898472596585804
